id,date,stp_id,farm_id,tons_delivered
19140,2025-06-10,STP_GVR,F_1052,0.00
19141,2025-06-11,STP_GVR,F_1052,0.00
19142,2025-06-12,STP_GVR,F_1052,0.00
19143,2025-06-13,STP_GVR,F_1052,0.00
19144,2025-06-14,STP_GVR,F_1052,0.00
19145,2025-06-15,STP_GVR,F_1052,0.00
19146,2025-06-16,STP_GVR,F_1052,0.00
19147,2025-06-17,STP_GVR,F_1052,0.00
19148,2025-06-18,STP_GVR,F_1052,0.00
19149,2025-06-19,STP_GVR,F_1052,0.00
19150,2025-06-20,STP_GVR,F_1052,0.00
19151,2025-06-21,STP_GVR,F_1052,0.00
19152,2025-06-22,STP_GVR,F_1052,0.00
19153,2025-06-23,STP_GVR,F_1052,0.00
19154,2025-06-24,STP_GVR,F_1052,0.00
19155,2025-06-25,STP_GVR,F_1052,0.00
19156,2025-06-26,STP_GVR,F_1052,0.00
19157,2025-06-27,STP_GVR,F_1052,0.00
19158,2025-06-28,STP_GVR,F_1052,0.00
19159,2025-06-29,STP_GVR,F_1052,0.00
19160,2025-06-30,STP_GVR,F_1052,0.00
19161,2025-07-01,STP_GVR,F_1052,0.00
19162,2025-07-02,STP_GVR,F_1052,0.00
19163,2025-07-03,STP_GVR,F_1052,0.00
19164,2025-07-04,STP_GVR,F_1052,0.00
19165,2025-07-05,STP_GVR,F_1052,0.00
19166,2025-07-06,STP_GVR,F_1052,0.00
19167,2025-07-07,STP_GVR,F_1052,0.00
19168,2025-07-08,STP_GVR,F_1052,0.00
19169,2025-07-09,STP_GVR,F_1052,0.00
19170,2025-07-10,STP_GVR,F_1052,0.00
19171,2025-07-11,STP_GVR,F_1052,0.00
19172,2025-07-12,STP_GVR,F_1052,0.00
19173,2025-07-13,STP_GVR,F_1052,0.00
19174,2025-07-14,STP_GVR,F_1052,0.00
19175,2025-07-15,STP_GVR,F_1052,0.00
19176,2025-07-16,STP_GVR,F_1052,0.00
19177,2025-07-17,STP_TVM,F_1052,10.00
19178,2025-07-18,STP_KKD,F_1052,10.00
19179,2025-07-19,STP_KCH,F_1052,10.00
19180,2025-07-20,STP_GVR,F_1052,0.00
19181,2025-07-21,STP_GVR,F_1052,0.00
19182,2025-07-22,STP_GVR,F_1052,0.00
19183,2025-07-23,STP_GVR,F_1052,0.00
19184,2025-07-24,STP_GVR,F_1052,0.00
19185,2025-07-25,STP_GVR,F_1052,0.00
19186,2025-07-26,STP_GVR,F_1052,0.00
19187,2025-07-27,STP_GVR,F_1052,0.00
19188,2025-07-28,STP_GVR,F_1052,0.00
19189,2025-07-29,STP_GVR,F_1052,0.00
19190,2025-07-30,STP_GVR,F_1052,0.00
19191,2025-07-31,STP_GVR,F_1052,0.00
19192,2025-08-01,STP_GVR,F_1052,0.00
19193,2025-08-02,STP_GVR,F_1052,0.00
19194,2025-08-03,STP_GVR,F_1052,0.00
19195,2025-08-04,STP_GVR,F_1052,0.00
19196,2025-08-05,STP_GVR,F_1052,0.00
19197,2025-08-06,STP_GVR,F_1052,0.00
19198,2025-08-07,STP_GVR,F_1052,0.00
19199,2025-08-08,STP_GVR,F_1052,0.00
19200,2025-08-09,STP_GVR,F_1052,0.00
19201,2025-08-10,STP_GVR,F_1052,0.00
19202,2025-08-11,STP_GVR,F_1052,0.00
19203,2025-08-12,STP_GVR,F_1052,0.00
19204,2025-08-13,STP_GVR,F_1052,0.00
19205,2025-08-14,STP_GVR,F_1052,0.00
19206,2025-08-15,STP_GVR,F_1052,0.00
19207,2025-08-16,STP_GVR,F_1052,0.00
19208,2025-08-17,STP_GVR,F_1052,0.00
19209,2025-08-18,STP_GVR,F_1052,0.00
19210,2025-08-19,STP_GVR,F_1052,0.00
19211,2025-08-20,STP_GVR,F_1052,0.00
19212,2025-08-21,STP_GVR,F_1052,0.00
19213,2025-08-22,STP_GVR,F_1052,0.00
19214,2025-08-23,STP_GVR,F_1052,0.00
19215,2025-08-24,STP_GVR,F_1052,0.00
19216,2025-08-25,STP_GVR,F_1052,0.00
19217,2025-08-26,STP_GVR,F_1052,0.00
19218,2025-08-27,STP_GVR,F_1052,0.00
19219,2025-08-28,STP_GVR,F_1052,0.00
19220,2025-08-29,STP_GVR,F_1052,0.00
19221,2025-08-30,STP_GVR,F_1052,0.00
19222,2025-08-31,STP_GVR,F_1052,0.00
19223,2025-09-01,STP_GVR,F_1052,0.00
19224,2025-09-02,STP_GVR,F_1052,0.00
19225,2025-09-03,STP_GVR,F_1052,0.00
19226,2025-09-04,STP_GVR,F_1052,0.00
19227,2025-09-05,STP_GVR,F_1052,0.00
19228,2025-09-06,STP_GVR,F_1052,0.00
19229,2025-09-07,STP_GVR,F_1052,0.00
19230,2025-09-08,STP_GVR,F_1052,0.00
19231,2025-09-09,STP_GVR,F_1052,0.00
19232,2025-09-10,STP_GVR,F_1052,0.00
19233,2025-09-11,STP_GVR,F_1052,0.00
19234,2025-09-12,STP_GVR,F_1052,0.00
19235,2025-09-13,STP_GVR,F_1052,0.00
19236,2025-09-14,STP_GVR,F_1052,0.00
19237,2025-09-15,STP_GVR,F_1052,0.00
19238,2025-09-16,STP_GVR,F_1052,0.00
19239,2025-09-17,STP_GVR,F_1052,0.00
19240,2025-09-18,STP_GVR,F_1052,0.00
19241,2025-09-19,STP_GVR,F_1052,0.00
19242,2025-09-20,STP_GVR,F_1052,0.00
19243,2025-09-21,STP_GVR,F_1052,0.00
19244,2025-09-22,STP_GVR,F_1052,0.00
19245,2025-09-23,STP_GVR,F_1052,0.00
19246,2025-09-24,STP_GVR,F_1052,0.00
19247,2025-09-25,STP_GVR,F_1052,0.00
19248,2025-09-26,STP_GVR,F_1052,0.00
19249,2025-09-27,STP_GVR,F_1052,0.00
19250,2025-09-28,STP_GVR,F_1052,0.00
19251,2025-09-29,STP_GVR,F_1052,0.00
19252,2025-09-30,STP_GVR,F_1052,0.00
19253,2025-10-01,STP_GVR,F_1052,0.00
19254,2025-10-02,STP_GVR,F_1052,0.00
19255,2025-10-03,STP_GVR,F_1052,0.00
19256,2025-10-04,STP_GVR,F_1052,0.00
19257,2025-10-05,STP_GVR,F_1052,0.00
19258,2025-10-06,STP_GVR,F_1052,0.00
19259,2025-10-07,STP_GVR,F_1052,0.00
19260,2025-10-08,STP_GVR,F_1052,0.00
19261,2025-10-09,STP_GVR,F_1052,0.00
19262,2025-10-10,STP_GVR,F_1052,0.00
19263,2025-10-11,STP_GVR,F_1052,0.00
19264,2025-10-12,STP_GVR,F_1052,0.00
19265,2025-10-13,STP_GVR,F_1052,0.00
19266,2025-10-14,STP_GVR,F_1052,0.00
19267,2025-10-15,STP_GVR,F_1052,0.00
19268,2025-10-16,STP_GVR,F_1052,0.00
19269,2025-10-17,STP_GVR,F_1052,0.00
19270,2025-10-18,STP_GVR,F_1052,0.00
19271,2025-10-19,STP_GVR,F_1052,0.00
19272,2025-10-20,STP_GVR,F_1052,0.00
19273,2025-10-21,STP_GVR,F_1052,0.00
19274,2025-10-22,STP_GVR,F_1052,0.00
19275,2025-10-23,STP_GVR,F_1052,0.00
19276,2025-10-24,STP_GVR,F_1052,0.00
19277,2025-10-25,STP_GVR,F_1052,0.00
19278,2025-10-26,STP_GVR,F_1052,0.00
19279,2025-10-27,STP_GVR,F_1052,0.00
19280,2025-10-28,STP_GVR,F_1052,0.00
19281,2025-10-29,STP_GVR,F_1052,0.00
19282,2025-10-30,STP_GVR,F_1052,0.00
19283,2025-10-31,STP_GVR,F_1052,0.00
19284,2025-11-01,STP_GVR,F_1052,0.00
19285,2025-11-02,STP_GVR,F_1052,0.00
19286,2025-11-03,STP_GVR,F_1052,0.00
19287,2025-11-04,STP_GVR,F_1052,0.00
19288,2025-11-05,STP_GVR,F_1052,0.00
19289,2025-11-06,STP_GVR,F_1052,0.00
19290,2025-11-07,STP_GVR,F_1052,0.00
19291,2025-11-08,STP_GVR,F_1052,0.00
19292,2025-11-09,STP_GVR,F_1052,0.00
19293,2025-11-10,STP_GVR,F_1052,0.00
19294,2025-11-11,STP_GVR,F_1052,0.00
19295,2025-11-12,STP_GVR,F_1052,0.00
19296,2025-11-13,STP_GVR,F_1052,0.00
19297,2025-11-14,STP_GVR,F_1052,0.00
19298,2025-11-15,STP_GVR,F_1052,0.00
19299,2025-11-16,STP_GVR,F_1052,0.00
19300,2025-11-17,STP_GVR,F_1052,0.00
19301,2025-11-18,STP_GVR,F_1052,0.00
19302,2025-11-19,STP_GVR,F_1052,0.00
19303,2025-11-20,STP_GVR,F_1052,0.00
19304,2025-11-21,STP_GVR,F_1052,0.00
19305,2025-11-22,STP_GVR,F_1052,0.00
19306,2025-11-23,STP_GVR,F_1052,0.00
19307,2025-11-24,STP_GVR,F_1052,0.00
19308,2025-11-25,STP_GVR,F_1052,0.00
19309,2025-11-26,STP_GVR,F_1052,0.00
19310,2025-11-27,STP_GVR,F_1052,0.00
19311,2025-11-28,STP_GVR,F_1052,0.00
19312,2025-11-29,STP_GVR,F_1052,0.00
19313,2025-11-30,STP_GVR,F_1052,0.00
19314,2025-12-01,STP_GVR,F_1052,0.00
19315,2025-12-02,STP_GVR,F_1052,0.00
19316,2025-12-03,STP_GVR,F_1052,0.00
19317,2025-12-04,STP_GVR,F_1052,0.00
19318,2025-12-05,STP_GVR,F_1052,0.00
19319,2025-12-06,STP_GVR,F_1052,0.00
19320,2025-12-07,STP_GVR,F_1052,0.00
19321,2025-12-08,STP_GVR,F_1052,0.00
19322,2025-12-09,STP_GVR,F_1052,0.00
19323,2025-12-10,STP_GVR,F_1052,0.00
19324,2025-12-11,STP_GVR,F_1052,0.00
19325,2025-12-12,STP_GVR,F_1052,0.00
19326,2025-12-13,STP_GVR,F_1052,0.00
19327,2025-12-14,STP_GVR,F_1052,0.00
19328,2025-12-15,STP_GVR,F_1052,0.00
19329,2025-12-16,STP_GVR,F_1052,0.00
19330,2025-12-17,STP_GVR,F_1052,0.00
19331,2025-12-18,STP_GVR,F_1052,0.00
19332,2025-12-19,STP_GVR,F_1052,0.00
19333,2025-12-20,STP_GVR,F_1052,0.00
19334,2025-12-21,STP_GVR,F_1052,0.00
19335,2025-12-22,STP_GVR,F_1052,0.00
19336,2025-12-23,STP_GVR,F_1052,0.00
19337,2025-12-24,STP_GVR,F_1052,0.00
19338,2025-12-25,STP_GVR,F_1052,0.00
19339,2025-12-26,STP_GVR,F_1052,0.00
19340,2025-12-27,STP_GVR,F_1052,0.00
19341,2025-12-28,STP_GVR,F_1052,0.00
19342,2025-12-29,STP_GVR,F_1052,0.00
19343,2025-12-30,STP_GVR,F_1052,0.00
19344,2025-12-31,STP_GVR,F_1052,0.00
19345,2025-01-01,STP_KCH,F_1053,0.00
19346,2025-01-02,STP_KCH,F_1053,0.00
19347,2025-01-03,STP_KCH,F_1053,0.00
19348,2025-01-04,STP_KCH,F_1053,0.00
19349,2025-01-05,STP_KCH,F_1053,0.00
19350,2025-01-06,STP_KCH,F_1053,0.00
19351,2025-01-07,STP_KCH,F_1053,0.00
19352,2025-01-08,STP_KCH,F_1053,0.00
19353,2025-01-09,STP_KCH,F_1053,0.00
19354,2025-01-10,STP_KCH,F_1053,0.00
19355,2025-01-11,STP_KCH,F_1053,0.00
19356,2025-01-12,STP_KCH,F_1053,0.00
19357,2025-01-13,STP_KCH,F_1053,0.00
19358,2025-01-14,STP_KCH,F_1053,0.00
19359,2025-01-15,STP_KCH,F_1053,0.00
19360,2025-01-16,STP_KCH,F_1053,0.00
19361,2025-01-17,STP_KCH,F_1053,0.00
19362,2025-01-18,STP_KCH,F_1053,0.00
19363,2025-01-19,STP_KCH,F_1053,0.00
19364,2025-01-20,STP_KCH,F_1053,0.00
19365,2025-01-21,STP_KCH,F_1053,0.00
19366,2025-01-22,STP_KCH,F_1053,0.00
19367,2025-01-23,STP_KCH,F_1053,0.00
19368,2025-01-24,STP_KCH,F_1053,0.00
19369,2025-01-25,STP_KCH,F_1053,0.00
19370,2025-01-26,STP_KCH,F_1053,0.00
19371,2025-01-27,STP_KCH,F_1053,0.00
19372,2025-01-28,STP_KCH,F_1053,0.00
19373,2025-01-29,STP_KCH,F_1053,0.00
19374,2025-01-30,STP_KCH,F_1053,0.00
19375,2025-01-31,STP_KCH,F_1053,0.00
19376,2025-02-01,STP_KCH,F_1053,0.00
19377,2025-02-02,STP_KCH,F_1053,0.00
19378,2025-02-03,STP_KCH,F_1053,0.00
19379,2025-02-04,STP_KCH,F_1053,0.00
19380,2025-02-05,STP_KCH,F_1053,0.00
19381,2025-02-06,STP_KCH,F_1053,0.00
19382,2025-02-07,STP_KCH,F_1053,0.00
19383,2025-02-08,STP_KCH,F_1053,0.00
19384,2025-02-09,STP_KCH,F_1053,0.00
19385,2025-02-10,STP_KCH,F_1053,0.00
19386,2025-02-11,STP_KCH,F_1053,0.00
19387,2025-02-12,STP_KCH,F_1053,0.00
19388,2025-02-13,STP_KCH,F_1053,0.00
19389,2025-02-14,STP_KCH,F_1053,0.00
19390,2025-02-15,STP_KCH,F_1053,0.00
19391,2025-02-16,STP_KCH,F_1053,0.00
19392,2025-02-17,STP_KCH,F_1053,0.00
19393,2025-02-18,STP_KCH,F_1053,0.00
19394,2025-02-19,STP_KCH,F_1053,0.00
19395,2025-02-20,STP_KCH,F_1053,0.00
19396,2025-02-21,STP_KCH,F_1053,0.00
19397,2025-02-22,STP_KCH,F_1053,0.00
19398,2025-02-23,STP_KCH,F_1053,0.00
19399,2025-02-24,STP_KCH,F_1053,0.00
19400,2025-02-25,STP_KCH,F_1053,0.00
19401,2025-02-26,STP_KCH,F_1053,0.00
19402,2025-02-27,STP_KCH,F_1053,0.00
19403,2025-02-28,STP_KCH,F_1053,0.00
19404,2025-03-01,STP_KCH,F_1053,0.00
19405,2025-03-02,STP_KCH,F_1053,0.00
19406,2025-03-03,STP_KCH,F_1053,0.00
19407,2025-03-04,STP_KCH,F_1053,0.00
19408,2025-03-05,STP_KCH,F_1053,0.00
19409,2025-03-06,STP_KCH,F_1053,0.00
19410,2025-03-07,STP_KCH,F_1053,0.00
19411,2025-03-08,STP_KCH,F_1053,0.00
19412,2025-03-09,STP_KCH,F_1053,0.00
19413,2025-03-10,STP_KCH,F_1053,0.00
19414,2025-03-11,STP_KCH,F_1053,0.00
19415,2025-03-12,STP_KCH,F_1053,0.00
19416,2025-03-13,STP_KCH,F_1053,0.00
19417,2025-03-14,STP_KCH,F_1053,0.00
19418,2025-03-15,STP_KCH,F_1053,0.00
19419,2025-03-16,STP_KCH,F_1053,0.00
19420,2025-03-17,STP_KCH,F_1053,0.00
19421,2025-03-18,STP_KCH,F_1053,0.00
19422,2025-03-19,STP_KCH,F_1053,0.00
19423,2025-03-20,STP_KCH,F_1053,0.00
19424,2025-03-21,STP_KCH,F_1053,0.00
19425,2025-03-22,STP_KCH,F_1053,0.00
19426,2025-03-23,STP_KCH,F_1053,0.00
19427,2025-03-24,STP_KCH,F_1053,0.00
19428,2025-03-25,STP_KCH,F_1053,0.00
19429,2025-03-26,STP_KCH,F_1053,0.00
19430,2025-03-27,STP_KCH,F_1053,0.00
19431,2025-03-28,STP_KCH,F_1053,0.00
19432,2025-03-29,STP_KCH,F_1053,0.00
19433,2025-03-30,STP_KCH,F_1053,0.00
19434,2025-03-31,STP_KCH,F_1053,0.00
19435,2025-04-01,STP_KCH,F_1053,0.00
19436,2025-04-02,STP_KCH,F_1053,0.00
19437,2025-04-03,STP_KCH,F_1053,0.00
19438,2025-04-04,STP_KCH,F_1053,0.00
19439,2025-04-05,STP_KCH,F_1053,0.00
19440,2025-04-06,STP_KCH,F_1053,0.00
19441,2025-04-07,STP_KCH,F_1053,0.00
19442,2025-04-08,STP_KCH,F_1053,0.00
19443,2025-04-09,STP_KCH,F_1053,0.00
19444,2025-04-10,STP_KCH,F_1053,0.00
19445,2025-04-11,STP_KCH,F_1053,0.00
19446,2025-04-12,STP_KCH,F_1053,0.00
19447,2025-04-13,STP_KCH,F_1053,0.00
19448,2025-04-14,STP_KCH,F_1053,0.00
19449,2025-04-15,STP_KCH,F_1053,0.00
19450,2025-04-16,STP_KCH,F_1053,0.00
19451,2025-04-17,STP_KCH,F_1053,0.00
19452,2025-04-18,STP_KCH,F_1053,0.00
19453,2025-04-19,STP_KCH,F_1053,0.00
19454,2025-04-20,STP_KCH,F_1053,0.00
19455,2025-04-21,STP_KCH,F_1053,0.00
19456,2025-04-22,STP_KCH,F_1053,0.00
19457,2025-04-23,STP_KCH,F_1053,0.00
19458,2025-04-24,STP_KCH,F_1053,0.00
19459,2025-04-25,STP_KCH,F_1053,0.00
19460,2025-04-26,STP_KCH,F_1053,0.00
19461,2025-04-27,STP_KCH,F_1053,0.00
19462,2025-04-28,STP_KCH,F_1053,0.00
19463,2025-04-29,STP_KCH,F_1053,0.00
19464,2025-04-30,STP_KCH,F_1053,0.00
19465,2025-05-01,STP_KCH,F_1053,0.00
19466,2025-05-02,STP_KCH,F_1053,0.00
19467,2025-05-03,STP_KCH,F_1053,0.00
19468,2025-05-04,STP_KCH,F_1053,0.00
19469,2025-05-05,STP_KCH,F_1053,0.00
19470,2025-05-06,STP_KCH,F_1053,0.00
19471,2025-05-07,STP_KCH,F_1053,0.00
19472,2025-05-08,STP_KCH,F_1053,0.00
19473,2025-05-09,STP_KCH,F_1053,0.00
19474,2025-05-10,STP_KCH,F_1053,0.00
19475,2025-05-11,STP_KCH,F_1053,0.00
19476,2025-05-12,STP_KCH,F_1053,0.00
19477,2025-05-13,STP_KCH,F_1053,0.00
19478,2025-05-14,STP_KCH,F_1053,0.00
19479,2025-05-15,STP_KCH,F_1053,0.00
19480,2025-05-16,STP_KCH,F_1053,0.00
19481,2025-05-17,STP_KCH,F_1053,0.00
19482,2025-05-18,STP_KCH,F_1053,0.00
19483,2025-05-19,STP_KCH,F_1053,0.00
19484,2025-05-20,STP_KCH,F_1053,0.00
19485,2025-05-21,STP_KCH,F_1053,0.00
19486,2025-05-22,STP_KCH,F_1053,0.00
19487,2025-05-23,STP_KCH,F_1053,0.00
19488,2025-05-24,STP_KCH,F_1053,0.00
19489,2025-05-25,STP_KCH,F_1053,0.00
19490,2025-05-26,STP_KCH,F_1053,0.00
19491,2025-05-27,STP_KCH,F_1053,0.00
19492,2025-05-28,STP_KCH,F_1053,0.00
19493,2025-05-29,STP_KCH,F_1053,0.00
19494,2025-05-30,STP_KCH,F_1053,0.00
19495,2025-05-31,STP_KCH,F_1053,0.00
19496,2025-06-01,STP_KCH,F_1053,0.00
19497,2025-06-02,STP_KCH,F_1053,0.00
19498,2025-06-03,STP_KCH,F_1053,0.00
19499,2025-06-04,STP_KCH,F_1053,0.00
19500,2025-06-05,STP_KCH,F_1053,0.00
19501,2025-06-06,STP_KCH,F_1053,0.00
19502,2025-06-07,STP_KCH,F_1053,0.00
19503,2025-06-08,STP_KCH,F_1053,0.00
19504,2025-06-09,STP_KCH,F_1053,0.00
19505,2025-06-10,STP_TVM,F_1053,10.00
19506,2025-06-11,STP_KCH,F_1053,0.00
19507,2025-06-12,STP_GVR,F_1053,10.00
19508,2025-06-13,STP_KCH,F_1053,0.00
19509,2025-06-14,STP_KCH,F_1053,0.00
19510,2025-06-15,STP_KCH,F_1053,0.00
19511,2025-06-16,STP_KCH,F_1053,0.00
19512,2025-06-17,STP_KCH,F_1053,0.00
19513,2025-06-18,STP_KCH,F_1053,0.00
19514,2025-06-19,STP_KCH,F_1053,0.00
19515,2025-06-20,STP_TVM,F_1053,10.00
19516,2025-06-21,STP_KCH,F_1053,0.00
19517,2025-06-22,STP_KCH,F_1053,0.00
19518,2025-06-23,STP_KCH,F_1053,0.00
19519,2025-06-24,STP_KCH,F_1053,0.00
19520,2025-06-25,STP_KCH,F_1053,0.00
19521,2025-06-26,STP_KCH,F_1053,0.00
19522,2025-06-27,STP_KCH,F_1053,0.00
19523,2025-06-28,STP_KCH,F_1053,0.00
19524,2025-06-29,STP_KCH,F_1053,0.00
19525,2025-06-30,STP_KCH,F_1053,0.00
19526,2025-07-01,STP_KCH,F_1053,0.00
19527,2025-07-02,STP_KCH,F_1053,0.00
19528,2025-07-03,STP_KCH,F_1053,0.00
19529,2025-07-04,STP_KCH,F_1053,0.00
19530,2025-07-05,STP_KCH,F_1053,0.00
19531,2025-07-06,STP_KCH,F_1053,0.00
19532,2025-07-07,STP_KCH,F_1053,0.00
19533,2025-07-08,STP_KCH,F_1053,0.00
19534,2025-07-09,STP_KCH,F_1053,0.00
19535,2025-07-10,STP_KCH,F_1053,0.00
19536,2025-07-11,STP_KCH,F_1053,0.00
19537,2025-07-12,STP_KCH,F_1053,0.00
19538,2025-07-13,STP_KCH,F_1053,0.00
19539,2025-07-14,STP_KCH,F_1053,0.00
19540,2025-07-15,STP_KCH,F_1053,0.00
19541,2025-07-16,STP_KCH,F_1053,0.00
19542,2025-07-17,STP_KCH,F_1053,0.00
19543,2025-07-18,STP_KCH,F_1053,0.00
19544,2025-07-19,STP_KCH,F_1053,0.00
19545,2025-07-20,STP_KCH,F_1053,0.00
19546,2025-07-21,STP_KCH,F_1053,0.00
19547,2025-07-22,STP_KCH,F_1053,0.00
19548,2025-07-23,STP_KCH,F_1053,0.00
19549,2025-07-24,STP_KCH,F_1053,0.00
19550,2025-07-25,STP_KCH,F_1053,0.00
19551,2025-07-26,STP_KCH,F_1053,0.00
19552,2025-07-27,STP_KCH,F_1053,0.00
19553,2025-07-28,STP_TVM,F_1053,10.00
19554,2025-07-29,STP_TVM,F_1053,10.00
19555,2025-07-30,STP_KCH,F_1053,0.00
19556,2025-07-31,STP_KCH,F_1053,0.00
19557,2025-08-01,STP_KCH,F_1053,0.00
19558,2025-08-02,STP_TVM,F_1053,10.00
19559,2025-08-03,STP_KCH,F_1053,0.00
19560,2025-08-04,STP_KCH,F_1053,0.00
19561,2025-08-05,STP_KCH,F_1053,0.00
19562,2025-08-06,STP_KCH,F_1053,0.00
19563,2025-08-07,STP_KCH,F_1053,0.00
19564,2025-08-08,STP_KCH,F_1053,0.00
19565,2025-08-09,STP_KCH,F_1053,0.00
19566,2025-08-10,STP_TVM,F_1053,10.00
19567,2025-08-11,STP_KCH,F_1053,0.00
19568,2025-08-12,STP_KCH,F_1053,0.00
19569,2025-08-13,STP_KCH,F_1053,0.00
19570,2025-08-14,STP_KCH,F_1053,0.00
19571,2025-08-15,STP_KCH,F_1053,0.00
19572,2025-08-16,STP_KCH,F_1053,0.00
19573,2025-08-17,STP_KCH,F_1053,0.00
19574,2025-08-18,STP_KCH,F_1053,0.00
19575,2025-08-19,STP_TVM,F_1053,10.00
19576,2025-08-20,STP_KCH,F_1053,0.00
19577,2025-08-21,STP_KCH,F_1053,0.00
19578,2025-08-22,STP_KCH,F_1053,0.00
19579,2025-08-23,STP_KCH,F_1053,0.00
19580,2025-08-24,STP_KCH,F_1053,0.00
19581,2025-08-25,STP_KCH,F_1053,0.00
19582,2025-08-26,STP_KCH,F_1053,0.00
19583,2025-08-27,STP_KCH,F_1053,0.00
19584,2025-08-28,STP_KCH,F_1053,0.00
19585,2025-08-29,STP_KCH,F_1053,0.00
19586,2025-08-30,STP_KCH,F_1053,0.00
19587,2025-08-31,STP_KCH,F_1053,0.00
19588,2025-09-01,STP_KCH,F_1053,0.00
19589,2025-09-02,STP_KCH,F_1053,0.00
19590,2025-09-03,STP_KCH,F_1053,0.00
19591,2025-09-04,STP_KCH,F_1053,0.00
19592,2025-09-05,STP_KCH,F_1053,0.00
19593,2025-09-06,STP_KCH,F_1053,0.00
19594,2025-09-07,STP_KCH,F_1053,0.00
19595,2025-09-08,STP_KCH,F_1053,0.00
19596,2025-09-09,STP_KCH,F_1053,0.00
19597,2025-09-10,STP_KCH,F_1053,0.00
19598,2025-09-11,STP_KCH,F_1053,0.00
19599,2025-09-12,STP_KCH,F_1053,0.00
19600,2025-09-13,STP_KCH,F_1053,0.00
19601,2025-09-14,STP_KCH,F_1053,0.00
19602,2025-09-15,STP_KCH,F_1053,0.00
19603,2025-09-16,STP_KCH,F_1053,0.00
19604,2025-09-17,STP_KCH,F_1053,0.00
19605,2025-09-18,STP_KCH,F_1053,0.00
19606,2025-09-19,STP_KCH,F_1053,0.00
19607,2025-09-20,STP_GVR,F_1053,10.00
19608,2025-09-21,STP_KCH,F_1053,0.00
19609,2025-09-22,STP_KCH,F_1053,0.00
19610,2025-09-23,STP_KCH,F_1053,0.00
19611,2025-09-24,STP_KCH,F_1053,0.00
19612,2025-09-25,STP_KCH,F_1053,0.00
19613,2025-09-26,STP_KCH,F_1053,0.00
19614,2025-09-27,STP_KCH,F_1053,0.00
19615,2025-09-28,STP_KCH,F_1053,0.00
19616,2025-09-29,STP_KCH,F_1053,0.00
19617,2025-09-30,STP_KCH,F_1053,0.00
19618,2025-10-01,STP_KCH,F_1053,0.00
19619,2025-10-02,STP_KCH,F_1053,0.00
19620,2025-10-03,STP_KCH,F_1053,0.00
19621,2025-10-04,STP_KCH,F_1053,0.00
19622,2025-10-05,STP_KCH,F_1053,0.00
19623,2025-10-06,STP_KCH,F_1053,0.00
19624,2025-10-07,STP_KCH,F_1053,0.00
19625,2025-10-08,STP_KCH,F_1053,0.00
19626,2025-10-09,STP_KCH,F_1053,0.00
19627,2025-10-10,STP_KCH,F_1053,0.00
19628,2025-10-11,STP_KCH,F_1053,0.00
19629,2025-10-12,STP_KCH,F_1053,0.00
19630,2025-10-13,STP_KCH,F_1053,0.00
19631,2025-10-14,STP_KCH,F_1053,0.00
19632,2025-10-15,STP_KCH,F_1053,0.00
19633,2025-10-16,STP_KCH,F_1053,0.00
19634,2025-10-17,STP_KCH,F_1053,0.00
19635,2025-10-18,STP_KCH,F_1053,0.00
19636,2025-10-19,STP_KCH,F_1053,0.00
19637,2025-10-20,STP_KCH,F_1053,0.00
19638,2025-10-21,STP_KCH,F_1053,0.00
19639,2025-10-22,STP_KCH,F_1053,0.00
19640,2025-10-23,STP_KCH,F_1053,0.00
19641,2025-10-24,STP_KCH,F_1053,0.00
19642,2025-10-25,STP_KCH,F_1053,0.00
19643,2025-10-26,STP_KCH,F_1053,0.00
19644,2025-10-27,STP_KCH,F_1053,0.00
19645,2025-10-28,STP_KCH,F_1053,0.00
19646,2025-10-29,STP_KCH,F_1053,0.00
19647,2025-10-30,STP_KCH,F_1053,0.00
19648,2025-10-31,STP_KCH,F_1053,0.00
19649,2025-11-01,STP_KCH,F_1053,0.00
19650,2025-11-02,STP_KCH,F_1053,0.00
19651,2025-11-03,STP_KCH,F_1053,0.00
19652,2025-11-04,STP_KCH,F_1053,0.00
19653,2025-11-05,STP_KCH,F_1053,0.00
19654,2025-11-06,STP_KCH,F_1053,0.00
19655,2025-11-07,STP_KCH,F_1053,0.00
19656,2025-11-08,STP_KCH,F_1053,0.00
19657,2025-11-09,STP_KCH,F_1053,0.00
19658,2025-11-10,STP_KCH,F_1053,0.00
19659,2025-11-11,STP_KCH,F_1053,0.00
19660,2025-11-12,STP_KCH,F_1053,0.00
19661,2025-11-13,STP_KCH,F_1053,0.00
19662,2025-11-14,STP_KCH,F_1053,0.00
19663,2025-11-15,STP_KCH,F_1053,0.00
19664,2025-11-16,STP_KCH,F_1053,0.00
19665,2025-11-17,STP_KCH,F_1053,0.00
19666,2025-11-18,STP_KCH,F_1053,0.00
19667,2025-11-19,STP_KCH,F_1053,0.00
19668,2025-11-20,STP_KCH,F_1053,0.00
19669,2025-11-21,STP_KCH,F_1053,0.00
19670,2025-11-22,STP_KCH,F_1053,0.00
19671,2025-11-23,STP_KCH,F_1053,0.00
19672,2025-11-24,STP_KCH,F_1053,0.00
19673,2025-11-25,STP_KCH,F_1053,0.00
19674,2025-11-26,STP_KCH,F_1053,0.00
19675,2025-11-27,STP_KCH,F_1053,0.00
19676,2025-11-28,STP_KCH,F_1053,0.00
